Year,scenario,module,variable,variable_value,stratifier,stratifier_value,metric_type,n_runs,total_sample,min_sample,mean_sample,mean_value,sd_value,ci_lower,ci_upper,se
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,55-64,mean,3,37158,12384,12386,4.97715422276471,0.0774939097170244,4.88946160867877,5.06484683685064,0.0447411296356806
2020,Baseline,Income,Gross personal employment income,Missing,Age,55-64,share,3,385,128,128.333333333333,0.01025490647563,4.56898954627109e-05,0.0102032034916785,0.0103066094595815,2.6379073444642e-05
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,65+,mean,3,35056,11679,11685.3333333333,0.644635452298341,0.00309237126688183,0.641136104786938,0.648134799809743,0.00178538138336849
2020,Baseline,Income,Gross personal employment income,Missing,Age,65+,share,3,22856,7611,7618.66666666667,0.394667707692499,0.000335630317081367,0.394287906234825,0.395047509150172,0.000193776253915127
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,65+,mean,3,37658,12551,12552.6666666667,0.729601439048851,0.00169717245002703,0.727680907625918,0.731521970471784,0.00097986297088432
2021,Baseline,Income,Gross personal employment income,Missing,Age,65+,share,3,21040,7006,7013.33333333333,0.358444885428515,0.00024546171544535,0.358167119349038,0.358722651507991,0.00014171738748812
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,65+,mean,3,40380,13451,13460,0.73853354005745,0.0119431045180462,0.72501864502488,0.752048435090019,0.0068953546084538
2022,Baseline,Income,Gross personal employment income,Missing,Age,65+,share,3,19238,6409,6412.66666666667,0.32268780591519,0.000172064672296584,0.322493096408848,0.322882515421533,9.93415848684573e-05
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,65+,mean,3,42974,14320,14324.6666666667,0.810758131666036,0.0141930694926906,0.794697161581261,0.826819101750811,0.00819437249223198
2023,Baseline,Income,Gross personal employment income,Missing,Age,65+,share,3,17413,5800,5804.33333333333,0.288356753709584,0.00010492128690794,0.288238024096434,0.288475483322735,6.0576333240021e-05
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,55-64,mean,3,38009,12668,12669.6666666667,5.37509653727883,0.0630058425725471,5.30379871454606,5.44639436001159,0.0363764401697792
2021,Baseline,Income,Gross personal employment income,Missing,Age,55-64,share,3,334,111,111.333333333333,0.00871084489586984,4.45921453042477e-05,0.00866038413316334,0.00876130565857633,2.57452870951503e-05
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,55-64,mean,3,38789,12928,12929.6666666667,5.60259743978595,0.0507769269223505,5.54513793782855,5.66005694174334,0.029316072427241
2022,Baseline,Income,Gross personal employment income,Missing,Age,55-64,share,3,267,88,89,0.00683634358253687,7.75990943680818e-05,0.00674853194081319,0.00692415522426054,4.48018580222832e-05
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,55-64,mean,3,39261,13083,13087,5.6777135636562,0.02766078766006,5.6464124357812,5.70901469153121,0.0159699632015327
2023,Baseline,Income,Gross personal employment income,Missing,Age,55-64,share,3,265,86,88.3333333333333,0.00670446978211487,0.000159361924473088,0.00652413478812837,0.00688480477610137,9.20076499931139e-05
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,18-24,mean,3,22083,7361,7361,4.17726247398877,0.00106518012341015,4.17605710920804,4.1784678387695,0.000614982030986288
2020,Baseline,Income,Gross personal employment income,Continuous Mean,Age,18-24,mean,3,21699,7212,7233,4.13582821176733,0.0472880396668111,4.08231675740241,4.18933966613225,0.0273017624310831
2020,Baseline,Income,Gross personal employment income,Missing,Age,18-24,share,3,144,48,48,0.00659254584587686,2.10433751620907e-05,0.00656873302518046,0.00661635866657327,1.21493983144913e-05
2021,Baseline,Income,Gross personal employment income,Continuous Mean,Age,18-24,mean,3,21386,7111,7128.66666666667,4.36869811952719,0.162233501138821,4.18511363064121,4.55228260841318,0.093665555554074
2021,Baseline,Income,Gross personal employment income,Missing,Age,18-24,share,3,122,40,40.6666666666667,0.00567221062299555,6.82548547094745e-05,0.00559497298386512,0.00574944826212598,3.94069587400139e-05
2022,Baseline,Income,Gross personal employment income,Continuous Mean,Age,18-24,mean,3,21479,7153,7159.66666666667,4.53943924690445,0.117306726198384,4.4066941898056,4.67218430400329,0.0677270699483908
2022,Baseline,Income,Gross personal employment income,Missing,Age,18-24,share,3,109,35,36.3333333333333,0.00504898862812728,0.000208154255579643,0.0048134399137632,0.00528453734249135,0.000120177915491873
2023,Baseline,Income,Gross personal employment income,Continuous Mean,Age,18-24,mean,3,21679,7224,7226.33333333333,4.65559897432988,0.086480079117617,4.55773755229201,4.75346039636775,0.0499292969580963
2023,Baseline,Income,Gross personal employment income,Missing,Age,18-24,share,3,103,33,34.3333333333333,0.0047286794102107,0.000159222642303119,0.00454850202883692,0.00490885679158449,9.19272353947893e-05
2019,Baseline,Income,Gross personal employment income,Continuous Mean,Age,65+,mean,3,56451,18816,18817,0.383515201810813,0.000731575275792996,0.382687346453286,0.384343057168339,0.000422375182411561
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,35-44,mean,3,38213,12733,12737.6666666667,0,0,0,0,0
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,Under 18,mean,3,65259,21750,21753,0,0,0,0,0
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,45-54,mean,3,40938,13646,13646,0,0,0,0,0
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,Under 18,mean,3,64214,21340,21404.6666666667,460.356692320515,16.3083330444192,441.902076192985,478.811308448045,9.41562047322952
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,Under 18,share,3,1365,453,455,0.0208148861528331,0.000174225025127976,0.020617731977125,0.0210120403285412,0.000100588865157206
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,35-44,mean,3,38108,12673,12702.6666666667,290.777483067521,14.239472065916,274.664003527986,306.890962607055,8.22116303037476
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,35-44,share,3,793,262,264.333333333333,0.0203852965708704,0.000221514182893392,0.0201346296755497,0.0206359634661911,0.00012789127312282
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,45-54,mean,3,39626,13200,13208.6666666667,235.061722622934,7.39523452692686,226.693226959045,243.430218286824,4.26964064484164
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,45-54,share,3,799,264,266.333333333333,0.0197648830355188,0.000166363475273494,0.0195766250409432,0.0199531410300945,9.60499972324734e-05
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,35-44,mean,3,38532,12809,12844,244.48403647963,14.0540256738448,228.580409287885,260.387663671374,8.11409550599221
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,35-44,share,3,715,237,238.333333333333,0.0182182618893731,0.000166706836715247,0.0180296153447486,0.0184069084339975,9.62482370532987e-05
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,45-54,mean,3,39107,13024,13035.6666666667,193.594346136011,4.75235354365674,188.21655184449,198.972140427531,2.74377259771449
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,45-54,share,3,622,206,207.333333333333,0.0156561561291954,0.000184550200559888,0.0154473179175698,0.0158649943408211,0.000106550107972251
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,35-44,mean,3,39304,13068,13101.3333333333,228.985265567563,13.8227121116025,213.343394312777,244.627136822349,7.98054655856438
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,35-44,share,3,676,223,225.333333333333,0.0169085379423194,0.000246195804347924,0.0166299411630487,0.0171871347215901,0.000142141213913631
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,45-54,mean,3,38399,12790,12799.6666666667,185.515315957316,9.06893437499089,175.252850620094,195.777781294538,5.23595170266404
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,45-54,share,3,646,214,215.333333333333,0.0165450698190198,0.000185207286273773,0.0163354880449112,0.0167546515931284,0.000106929476586043
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,35-44,mean,3,40309,13375,13436.3333333333,254.44211173491,14.1436366298442,238.437080200411,270.447143269409,8.16583241556083
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,35-44,share,3,678,220,226,0.0165418712490661,0.000524380133782211,0.0159484792667282,0.0171352632314039,0.000302751011396852
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,45-54,mean,3,37819,12600,12606.3333333333,206.550139422953,11.0772072980025,194.015099336826,219.085179509081,6.39542861537106
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,45-54,share,3,648,212,216,0.0168455695601044,0.000354488612554948,0.0164444279321732,0.0172467111880356,0.000204664095883256
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,25-34,mean,3,40522,13503,13507.3333333333,0,0,0,0,0
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,25-34,mean,3,40297,13345,13432.3333333333,204.071573236387,8.75090770658232,194.168988953091,213.974157519683,5.05233892004887
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,25-34,share,3,475,157,158.333333333333,0.0116497958188423,9.5557636876411e-05,0.0115416621731898,0.0117579294644948,5.51702273737204e-05
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,Under 18,mean,3,64233,21341,21411,382.336050807124,13.5894890692881,366.95809626941,397.714005344838,7.84589517230293
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,Under 18,share,3,1224,402,408,0.0186992444335719,0.000226559883010565,0.0184428677910622,0.0189556210760816,0.00013080440944372
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,25-34,mean,3,40194,13324,13398,172.417502783811,8.88667107842917,162.361287782723,182.473717784899,5.13072193933074
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,25-34,share,3,372,119,124,0.0091702397581694,0.000408062227264262,0.00870847387812541,0.0096320056382134,0.00023559483675714
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,Under 18,mean,3,64694,21519,21564.6666666667,367.335111387234,14.7779419550418,350.612295806242,384.057926968225,8.53204876581204
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,Under 18,share,3,1125,374,375,0.0170924065554027,7.14478998560492e-05,0.0170115556455415,0.017173257465264,4.12504642149234e-05
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,25-34,mean,3,40587,13436,13529,171.81429539147,8.33176114798618,162.386020089907,181.242570693032,4.81034454161348
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,25-34,share,3,351,112,117,0.00857314780072719,0.000333564431719607,0.0081956841124142,0.00895061148904017,0.0001925835144454
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,Under 18,mean,3,65443,21726,21814.3333333333,420.599880927041,16.834128053796,401.550271734715,439.649490119367,9.71918836343173
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,Under 18,share,3,1065,349,355,0.0160127381070133,0.000227774206540941,0.01575498732807,0.0162704888859566,0.000131505499460866
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,25-34,mean,3,41120,13585,13706.6666666667,204.246969441796,10.2766007990234,192.617900895962,215.87603798763,5.93319823767047
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,25-34,share,3,280,87,93.3333333333333,0.00676161671666795,0.000366254229798306,0.0063471610394628,0.0071760723938731,0.000211456978165891
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,55-64,mean,3,36581,12192,12193.6666666667,0,0,0,0,0
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,55-64,mean,3,36717,12236,12239,181.115284320737,2.953207043555,177.773415952862,184.457152688613,1.70503488156918
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,55-64,share,3,826,273,275.333333333333,0.0220014352070957,0.000256425081441138,0.0217112629110936,0.0222916075030979,0.000148047089797013
2020,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,65+,mean,3,57485,19156,19161.6666666667,127.24671160744,1.21108257543716,125.876242659598,128.617180555281,0.699218850939509
2020,Baseline,Income,Amount of benefits received per month,Missing,Age,65+,share,3,427,137,142.333333333333,0.00737320454707134,0.000242516622201135,0.00709877115433421,0.00764763793980848,0.000140017037110784
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,65+,mean,3,58377,19457,19459,117.758432436953,3.06465067093407,114.290453732874,121.226411141031,1.76937688983595
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,65+,share,3,321,104,107,0.0054686502943064,0.00013402220651324,0.0053169898905711,0.0056203106980417,7.73777570078065e-05
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,65+,mean,3,59287,19750,19762.3333333333,142.253370124619,1.93039362347943,140.06892409943,144.437816149808,1.11451327815779
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,65+,share,3,331,106,110.333333333333,0.00555208253555643,0.000229368518168822,0.00529252762316797,0.00581163744794488,0.000132425975708395
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,65+,mean,3,60164,20048,20054.6666666667,167.340531691102,1.62613826835512,165.500383011832,169.180680370372,0.938851366974379
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,65+,share,3,223,73,74.3333333333333,0.0036928615187723,0.000115388002906972,0.0035622877014747,0.00382343533606991,6.66192945395938e-05
2021,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,55-64,mean,3,37644,12544,12548,154.802144076213,2.29519888930853,152.204882030904,157.399406121521,1.32513369658601
2021,Baseline,Income,Amount of benefits received per month,Missing,Age,55-64,share,3,699,232,233,0.0182301978990258,0.000137998938698125,0.0180740373991915,0.0183863583988601,7.96737244052453e-05
2022,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,55-64,mean,3,38473,12822,12824.3333333333,142.178354942223,2.19047404448816,139.699600214916,144.65710966953,1.26467077923813
2022,Baseline,Income,Amount of benefits received per month,Missing,Age,55-64,share,3,583,193,194.333333333333,0.0149272913646948,0.000118721180338708,0.0147929457020577,0.0150616370273318,6.85437054270634e-05
2023,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,55-64,mean,3,38984,12990,12994.6666666667,163.2949149442,0.888148698501474,162.289880079486,164.299949808914,0.512772890160242
2023,Baseline,Income,Amount of benefits received per month,Missing,Age,55-64,share,3,542,176,180.666666666667,0.0137125314482241,0.000344483442229667,0.0133227117363429,0.0141023511601053,0.000198887608102667
2019,Baseline,Income,Amount of benefits received per month,Continuous Mean,Age,18-24,mean,3,22083,7361,7361,0,0,0,0,0
